file,delta_band_gap (eV),delta_h_corr (Hartree),delta_scf (Hartree),d_calc_pka (pKa),phenol_5_6_7,carbox_acid,benzoic_acid,thiol_thiophenol,aliphatic_alcohol,sec_amine_neg,heteorcyle_phen,alinine,primary_amine,tert_amine,sec_amine_sec_amine_ring,ring,aromatic,charge,hybridization,CBH_1,CBH_2,CBH_3,CBH_4,CBH_5,CBH_6,CBH_7,CBH_8,CBH_9,CBH_10,CBH_11,CBH_12,CBH_13,CBH_14,CBH_15,CBH_16,CBH_17,CBH_18,CBH_19,CBH_20,CBH_21,CBH_22,CBH_23,CBH_24,CBH_25,CBH_26,CBH_27,CBH_28,CBH_29,CBH_30,CBH_31,CBH_32,CBH_33,CBH_34,CBH_35,CBH_36,CBH_37,CBH_38,CBH_39,CBH_40,CBH_41,CBH_42,CBH_43,CBH_44,CBH_45,CBH_46,CBH_47,CBH_48,CBH_49,CBH_50,CBH_51,CBH_52,CBH_53,CBH_54,CBH_55,CBH_56,CBH_57,CBH_58,CBH_59,CBH_60,CBH_61,CBH_62,CBH_63,CBH_64,CBH_65,CBH_66,CBH_67,CBH_68,CBH_69,CBH_70,CBH_71,CBH_72,CBH_73,CBH_74,CBH_75,CBH_76,CBH_77,CBH_78,CBH_79,CBH_80,CBH_81,bond_length (angstrom),delta_e_extent (au),delta_tpsa,conjugate_acid,conjugate_base,exp_pka (pKa)
2312,0.03408,0.012942,-0.46651354,10.73,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,0.3333,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,-1.78,-2.83,c1cc(cc(c1)F)[OH:7],c1cc(cc(c1)F)[O-:7],9.28
2313,0.03414,0.012835,-0.469712,12.24,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,0.3333,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,-4.06,-2.83,c1cc(ccc1[OH:7])F,c1cc(ccc1[O-:7])F,9.95
2314,0.0454,0.01256,-0.46513337,10.35,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0.97,-13,-2.83,c1ccc(c(c1)[OH:7])Br,c1ccc(c(c1)[O-:7])Br,8.39
2315,0.03916,0.012582,-0.46633306,10.9,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.97,-1.58,-2.83,c1cc(cc(c1)Br)[OH:7],c1cc(cc(c1)Br)[O-:7],8.87
2316,0.02842,0.012795,-0.45881838,7.33,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.5,0,0,0.2,0.3333,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,2.55,-2.83,c1cc2c(ccnn2)c(c1)[OH:11],c1cc2c(ccnn2)c(c1)[O-:11],7.42
2317,0.02689,0.012617,-0.46004245,7.76,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,3,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.98,-15.11,-2.83,c1cc2c(c(ccn2)[OH:11])nc1,c1cc2c(c(ccn2)[O-:11])nc1,10.03
2318,0.02191,0.013775,-0.446916,1.36,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,0.25,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,-196.16,-2.83,c1c(c(c(c(c1Cl)Cl)Cc2c(c(cc(c2Cl)Cl)Cl)O)[OH:14])Cl,c1c(c(c(c(c1Cl)Cl)Cc2c(c(cc(c2Cl)Cl)Cl)[O-:14])O)Cl,10.1
2319,0.03801,0.012919,-0.45551986,5.71,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,6.94,-2.83,c1cc(ccc1N(=O)=O)[OH:10],c1cc(ccc1N(=O)=O)[O-:10],7.15
2320,0.0337,0.012919,-0.46353945,9.35,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.97,-0.43,-2.83,c1cc2c(cc1[OH:11])nccn2,c1cc2c(cc1[O-:11])nccn2,7.94
2321,-0.02598,0.012812,-0.44120434,-0.76,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.5,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.02,-1.05,1.25,c1cc(nc2c1[nH+:8]ccn2)N,c1cc(nc2c1[n:8]ccn2)N,4.25
2322,0.00743,0.012911,-0.4533792,4.54,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.25,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.02,0.12,1.25,c1cc([nH+:10]c2c1nccn2)N,c1cc([n:10]c2c1nccn2)N,4.25
2323,0.03167,0.013886,-0.43463144,-4.36,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.1667,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,1.03,12.48,1.62,c1cc(nc2c1nccn2)[NH3+:11],c1cc(nc2c1nccn2)[NH2:11],4.25
2328,-0.00117,0.011594,-0.41814998,-10.93,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,4,0.25,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,-10.29,-2.83,c1ccc2c(c1)C(=O)c3ccc(cc3C2=O)S(=O)(=O)[OH:19],c1ccc2c(c1)C(=O)c3ccc(cc3C2=O)S(=O)(=O)[O-:19],0.378
2329,0.06815,0.014739,-0.4560683,4.61,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,-3.62,1.2,CCOP(=O)(C[NH+:8](C)C)OCC,CCOP(=O)(C[N:8](C)C)OCC,5.85
2330,0.07338,0.014908,-0.46873957,10.84,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0.1667,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,247.78,1.2,CC[NH+:11](CC)CCP(=O)(OCC)OCC,CC[N:11](CC)CCP(=O)(OCC)OCC,8.2
2331,0.03462,0.014965,-0.46761554,9.92,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0.1429,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,-157.74,1.2,CCOP(=O)(OCC)SCC[NH+:9](C)C,CCOP(=O)(OCC)SCC[N:9](C)C,7.73
2332,0.05309,0.014997,-0.46967083,10.69,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0.3333,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,-125.7,1.2,CC[C@@H](C[NH+:11](CC)C[C@H](CC)O)O,CC[C@@H](C[N:11](CC)C[C@H](CC)O)O,9.2
2333,0.01515,0.014323,-0.4615071,7.68,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0.2,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,1.03,8.13,1.62,c1cc(ccc1[C@@H]2C[C@H]2[NH3+:10])Br,c1cc(ccc1[C@@H]2C[C@H]2[NH2:10])Br,8.13
2334,0.02007,0.014239,-0.4620345,8.01,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0.2,0,0,0,0,0.3333,0,0,0,0,0,0.1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,4.64,1.62,c1cc(ccc1[C@@H]2C[C@H]2[NH3+:10])F,c1cc(ccc1[C@@H]2C[C@H]2[NH2:10])F,8.25
2335,0.02025,0.014329,-0.4621572,7.97,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0.2,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,3.83,1.62,c1ccc(cc1)[C@@H]2C[C@H]2[NH3+:10],c1ccc(cc1)[C@@H]2C[C@H]2[NH2:10],8.27
2336,0.02423,0.014454,-0.47027826,11.63,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,1.03,-3.12,1.62,C1C[C@H]2C[C@@H]1C[C@H]2[NH3+:8],C1C[C@H]2C[C@@H]1C[C@H]2[NH2:8],10.5
2337,0.0242,0.014399,-0.47084722,11.96,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1.03,-0.41,1.62,C1C2CC3CC1CC(C2)(C3)[NH3+:11],C1C2CC3CC1CC(C2)(C3)[NH2:11],10.68
2338,0.02805,0.014226,-0.4620653,9.01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,5.43,1.2,CC[NH+:8](CC)CC#C,CC[N:8](CC)CC#C,7.97
2339,0.07997,0.015045,-0.47073913,11.48,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,1.03,4.85,1.2,CC(C)C[NH+:9]1CCCC1,CC(C)C[N:9]1CCCC1,10.38
2340,0.0606,0.014631,-0.4640861,8.75,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0.3333,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,-62.69,1.2,CCCO[P@](=O)(C)OCC[NH+:9](C)C,CCCO[P@](=O)(C)OCC[N:9](C)C,8.24
2341,0.02505,0.014982,-0.4628557,7.35,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0.1429,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,-5.39,1.2,CCCO[P@@](=O)(C)SCC[NH+:9](C)C,CCCO[P@@](=O)(C)SCC[N:9](C)C,7.77
2342,0.0461,0.015232,-0.46709648,9.88,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0.3333,0.5,0,0,0,0,0,0,0.3333,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,81.43,1.2,C[C@H](C[N@H+:10](CCO)C(C)(C)C)O,C[C@H](C[N@:10](CCO)C(C)(C)C)O,9.2
2343,0.00624,0.014402,-0.46735758,10.29,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,10.29,1.62,CCC[C@@H](c1ccc(cc1)C)[NH3+:12],CCC[C@@H](c1ccc(cc1)C)[NH2:12],9.62
2344,-0.00036,0.014393,-0.46528953,9.32,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,1.03,1.01,1.62,C[C@@H](c1ccc(cc1)Br)[NH3+:9],C[C@@H](c1ccc(cc1)Br)[NH2:9],8.95
2345,0.00591,0.014238,-0.4674264,10.3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0.25,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111,0,0,0,0,0.1429,0,0,0,0,0,0,0,0,0,0,0,0,1.03,5.43,1.62,CCCCOc1ccc(cc1)[C@H](C)[NH3+:13],CCCCOc1ccc(cc1)[C@H](C)[NH2:13],9.45
2346,0.0055,0.01459,-0.46603233,9.63,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,1.03,8.51,1.62,CC(C)[C@@H](c1ccccc1)[NH3+:11],CC(C)[C@@H](c1ccccc1)[NH2:11],9.85
2347,-0.00407,0.01438,-0.46482724,9.04,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.03,-20.22,1.62,CC[C@H](c1cccc(c1)Br)[NH3+:10],CC[C@H](c1cccc(c1)Br)[NH2:10],8.9
2348,0.00197,0.015033,-0.46279544,7.66,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0.2,0,0,0,0,0,0,0,0,0.3333,0.1667,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,177.5,4.58,CC(C)[NH2+:12]C[C@@H](c1ccc(c(c1)Cl)Cl)O,CC(C)[NH:12]C[C@@H](c1ccc(c(c1)Cl)Cl)O,9.27
2349,0.00014,0.015059,-0.46134368,6.86,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0.2,0,0,0,0,0,0,0,0,0.3333,0.1667,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,126.95,4.58,C[NH2+:10]C[C@@H](c1ccc(c(c1)Cl)Cl)O,C[NH:10]C[C@@H](c1ccc(c(c1)Cl)Cl)O,9.11
2350,0.01914,0.014943,-0.47088295,11.42,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0.2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,1.03,-7.61,1.2,CC[NH+:19](CC)CC(c1ccccc1)c2ccccc2,CC[N:19](CC)CC(c1ccccc1)c2ccccc2,9.8
2351,0.00187,0.01521,-0.46193606,7.29,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0.2,0,0,0,0,0,0,0,0,0.3333,0,0.1667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,37,4.58,C[NH2+:10]C[C@@H](c1ccc(c(c1)F)F)O,C[NH:10]C[C@@H](c1ccc(c(c1)F)F)O,9.23
2352,0.00101,0.015059,-0.46334183,8.15,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0.2,0,0,0,0,0,0,0,0,0.3333,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,-111.35,4.58,Cc1ccccc1[C@H](C[NH2+:13]C(C)C)O,Cc1ccccc1[C@H](C[NH:13]C(C)C)O,9.01
2353,-0.00186,0.015404,-0.46505213,8.28,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0.2,0,0,0,0,0,0,0,0,0.3333,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,-172.9,4.58,Cc1cccc(c1)[C@H](C[NH2+:13]C(C)C)O,Cc1cccc(c1)[C@H](C[NH:13]C(C)C)O,9.45
2354,-0.00489,0.014799,-0.4643967,8.79,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0.2,0,0,0,0.1429,0,0,0,0,0.3333,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,516.9,4.58,CC(C)[NH2+:13]C[C@@H](c1cccc(c1)SC)O,CC(C)[NH:13]C[C@@H](c1cccc(c1)SC)O,9.42
2355,0.00285,0.014662,-0.46694443,9.76,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0.2,0,0,0,0,0,0,0,0,0.3333,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,-49.25,4.58,CC(C)[NH2+:18]C[C@@H](c1ccc(cc1)c2ccccc2)O,CC(C)[NH:18]C[C@@H](c1ccc(cc1)c2ccccc2)O,9.2
2356,0.00322,0.01471,-0.46379122,8.56,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0.25,0.3333,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.03,466.12,1.2,c1cc(cc(c1)Br)C[NH+:12](CCO)CCO,c1cc(cc(c1)Br)C[N:12](CCO)CCO,8.98
2357,-0.00312,0.013678,-0.42716923,-8.88,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0.3333,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.03,-767.86,4.58,c1cc(cc(c1)Br)C[NH2+:14]c2ccc(cc2N(=O)=O)N(=O)=O,c1cc(cc(c1)Br)C[NH:14]c2ccc(cc2N(=O)=O)N(=O)=O,-5.49
2358,0.00924,0.013851,-0.4288213,-8.24,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0.3333,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,-1329.57,4.58,c1ccc(cc1)C[NH2+:14]c2ccc(cc2N(=O)=O)N(=O)=O,c1ccc(cc1)C[NH:14]c2ccc(cc2N(=O)=O)N(=O)=O,-4.9
